name,source,postalcode,layer,lat,lon
BR,geonames2d,99,postalcode,-28.1094,-52.3741
BR,geonames2d,96,postalcode,-30.6775,-52.5801
BR,geonames2d,98,postalcode,-27.8947,-53.8502
BR,geonames2d,97,postalcode,-29.2579,-54.7496
BR,geonames2d,95,postalcode,-29.2576,-51.3169
BR,geonames2d,94,postalcode,-29.9762,-50.9518
BR,geonames2d,93,postalcode,-29.6447,-51.0944
BR,geonames2d,92,postalcode,-30.1352,-51.4421
BR,geonames2d,90,postalcode,-30.1146,-51.1639
BR,geonames2d,89,postalcode,-26.8585,-51.5109
BR,geonames2d,88,postalcode,-27.9611,-49.355
BR,geonames2d,17,postalcode,-21.9945,-50.0379
BR,geonames2d,15,postalcode,-20.6553,-49.8549
BR,geonames2d,13,postalcode,-22.4769,-47.1921
BR,geonames2d,18,postalcode,-23.4538,-48.5514
BR,geonames2d,19,postalcode,-22.3616,-51.131
BR,geonames2d,14,postalcode,-21.0239,-48.0486
BR,geonames2d,16,postalcode,-21.469,-50.2947
BR,geonames2d,12,postalcode,-22.933,-45.5559
BR,geonames2d,07,postalcode,-23.3396,-46.5775
BR,geonames2d,11,postalcode,-24.226,-47.0001
BR,geonames2d,06,postalcode,-23.6306,-46.9017
BR,geonames2d,08,postalcode,-23.5464,-46.1845
BR,geonames2d,09,postalcode,-23.7088,-46.4826
BR,geonames2d,01,postalcode,-23.627,-46.635
BR,geonames2d,49,postalcode,-10.6232,-37.289
BR,geonames2d,75,postalcode,-17.4044,-49.7086
BR,geonames2d,76,postalcode,-15.2775,-50.0564
BR,geonames2d,74,postalcode,-16.7401,-49.2541
BR,geonames2d,53,postalcode,-7.339,-34.6229
BR,geonames2d,56,postalcode,-8.1488,-38.6377
BR,geonames2d,55,postalcode,-8.3288,-35.8446
BR,geonames2d,54,postalcode,-8.1151,-35.0585
BR,geonames2d,50,postalcode,-8.0117,-34.9529
BR,geonames2d,77,postalcode,-9.2795,-48.2086
BY,geonames2d,21,postalcode,54.5216,29.5803
BY,geonames2d,22,postalcode,53.1702,26.649
BY,geonames2d,23,postalcode,53.6682,25.1685
BY,geonames2d,24,postalcode,52.3898,29.8109
CA,geonames2d,T0,postalcode,54.0098,-113.0714
CA,geonames2d,T1,postalcode,50.4131,-112.9819
CA,geonames2d,T2,postalcode,51.0117,-114.0422
CA,geonames2d,T3,postalcode,51.0864,-114.1347
CA,geonames2d,T4,postalcode,52.2003,-113.8773
CA,geonames2d,T5,postalcode,53.5894,-113.5104
CA,geonames2d,T6,postalcode,53.4846,-113.474
CA,geonames2d,T7,postalcode,53.6799,-114.966
CA,geonames2d,T8,postalcode,54.1123,-114.7886
CA,geonames2d,T9,postalcode,54.3182,-111.744
CA,geonames2d,V5,postalcode,49.2467,-123.0412
CA,geonames2d,V6,postalcode,49.2542,-123.1186
CA,geonames2d,V7,postalcode,49.3016,-123.1069
CA,geonames2d,V0,postalcode,51.859,-123.2898
CA,geonames2d,V1,postalcode,50.4866,-119.1436
CA,geonames2d,V2,postalcode,50.7767,-121.9244
CA,geonames2d,V3,postalcode,49.1946,-122.789
CA,geonames2d,V4,postalcode,49.2089,-122.3375
CA,geonames2d,V8,postalcode,49.6233,-124.3809
CA,geonames2d,V9,postalcode,49.1387,-124.2534
CA,geonames2d,R0,postalcode,50.9094,-98.4692
CA,geonames2d,R1,postalcode,50.0639,-97.2726
CA,geonames2d,R2,postalcode,49.9112,-97.1126
CA,geonames2d,R3,postalcode,49.8674,-97.1859
CA,geonames2d,R4,postalcode,49.8909,-97.4008
CA,geonames2d,R5,postalcode,49.6358,-96.806
CA,geonames2d,R6,postalcode,49.1868,-98.0212
CA,geonames2d,R7,postalcode,50.1726,-99.9887
CA,geonames2d,R8,postalcode,55.2558,-99.8604
CA,geonames2d,R9,postalcode,53.704,-101.2933
CA,geonames2d,E1,postalcode,46.5573,-64.9811
CA,geonames2d,E2,postalcode,45.5902,-66.0056
CA,geonames2d,E3,postalcode,46.4348,-67.1079
CA,geonames2d,E4,postalcode,46.1779,-64.9863
CA,geonames2d,E5,postalcode,45.3089,-66.4256
CA,geonames2d,E6,postalcode,46.027,-67.0196
CA,geonames2d,E7,postalcode,46.782,-67.7872
CA,geonames2d,E8,postalcode,47.7048,-65.7425
CA,geonames2d,E9,postalcode,46.961,-65.4471
CA,geonames2d,A0,postalcode,49.4893,-57.0486
CA,geonames2d,A1,postalcode,47.6433,-52.96
CA,geonames2d,A2,postalcode,49.6601,-58.9283
CA,geonames2d,A5,postalcode,48.1666,-53.9648
CA,geonames2d,A8,postalcode,49.1667,-57.4316
CA,geonames2d,B0,postalcode,45.1397,-63.7301
CA,geonames2d,B1,postalcode,46.1217,-60.2146
CA,geonames2d,B2,postalcode,45.2139,-62.5503
CA,geonames2d,B3,postalcode,44.6419,-63.6079
CA,geonames2d,B4,postalcode,44.9383,-64.0643
CA,geonames2d,B5,postalcode,43.8335,-66.1156
CA,geonames2d,B6,postalcode,45.4093,-63.2114
CA,geonames2d,B9,postalcode,45.6168,-61.3485
CA,geonames2d,X0,postalcode,68.3643,-104.4234
CA,geonames2d,X1,postalcode,62.456,-114.3525
CA,geonames2d,P0,postalcode,47.8577,-84.0168
CA,geonames2d,N3,postalcode,43.2446,-80.3204
CA,geonames2d,L0,postalcode,44.0676,-79.132
CA,geonames2d,K0,postalcode,45.0196,-76.6315
CA,geonames2d,L9,postalcode,43.9541,-79.8016
CA,geonames2d,L8,postalcode,43.2526,-79.8358
CA,geonames2d,M3,postalcode,43.7463,-79.4395
CA,geonames2d,M4,postalcode,43.693,-79.3565
CA,geonames2d,M5,postalcode,43.6611,-79.3905
CA,geonames2d,M6,postalcode,43.6765,-79.4529
CA,geonames2d,M7,postalcode,43.7223,-79.3197
CA,geonames2d,M8,postalcode,43.6239,-79.5132
CA,geonames2d,K1,postalcode,45.4072,-75.6426
CA,geonames2d,K2,postalcode,45.3297,-75.8291
CA,geonames2d,K4,postalcode,45.3751,-75.4415
CA,geonames2d,K6,postalcode,45.0046,-75.0492
CA,geonames2d,K7,postalcode,44.6429,-76.4418
CA,geonames2d,K8,postalcode,44.8612,-77.3405
CA,geonames2d,K9,postalcode,44.269,-78.3561
CA,geonames2d,L1,postalcode,43.9101,-78.9071
CA,geonames2d,L2,postalcode,43.1151,-79.178
CA,geonames2d,L3,postalcode,43.6924,-79.3728
CA,geonames2d,L4,postalcode,43.9221,-79.5459
CA,geonames2d,L5,postalcode,43.5895,-79.6538
CA,geonames2d,L6,postalcode,43.6883,-79.6296
CA,geonames2d,L7,postalcode,43.5762,-79.8373
CA,geonames2d,M1,postalcode,43.768,-79.2479
CA,geonames2d,M2,postalcode,43.7754,-79.3909
CA,geonames2d,M9,postalcode,43.7006,-79.5539
CA,geonames2d,N0,postalcode,43.2399,-81.1741
CA,geonames2d,N1,postalcode,43.4358,-80.2175
CA,geonames2d,N2,postalcode,43.49,-80.568
CA,geonames2d,N4,postalcode,43.5269,-80.829
CA,geonames2d,N5,postalcode,42.9457,-81.1279
CA,geonames2d,N6,postalcode,42.9498,-81.2572
CA,geonames2d,N7,postalcode,42.9425,-82.1481
CA,geonames2d,N8,postalcode,42.2962,-82.8615
CA,geonames2d,N9,postalcode,42.2201,-82.9973
CA,geonames2d,P1,postalcode,45.7066,-79.3924
CA,geonames2d,P2,postalcode,46.6205,-79.9957
CA,geonames2d,P3,postalcode,46.5039,-80.9738
CA,geonames2d,P4,postalcode,48.4785,-81.3592
CA,geonames2d,P5,postalcode,47.3529,-82.2776
CA,geonames2d,P6,postalcode,46.5276,-84.337
CA,geonames2d,P7,postalcode,48.4189,-89.3509
CA,geonames2d,P8,postalcode,49.925,-92.367
CA,geonames2d,P9,postalcode,49.1983,-93.8948
CA,geonames2d,C0,postalcode,46.312,-63.0852
CA,geonames2d,C1,postalcode,46.299,-63.2338
CA,geonames2d,G4,postalcode,49.2457,-66.5497
CA,geonames2d,G5,postalcode,47.9384,-69.1477
CA,geonames2d,G7,postalcode,48.26,-71.18
CA,geonames2d,G8,postalcode,47.9796,-72.2665
CA,geonames2d,G0,postalcode,47.9477,-70.0869
CA,geonames2d,G1,postalcode,46.8215,-71.2569
CA,geonames2d,G2,postalcode,46.8573,-71.332
CA,geonames2d,G3,postalcode,46.9461,-71.4371
CA,geonames2d,G9,postalcode,46.5721,-72.6974
CA,geonames2d,J5,postalcode,45.7227,-73.5823
CA,geonames2d,J0,postalcode,46.8289,-74.0179
CA,geonames2d,J1,postalcode,45.4447,-71.9728
CA,geonames2d,H1,postalcode,45.5957,-73.5666
CA,geonames2d,H2,postalcode,45.5351,-73.6001
CA,geonames2d,H3,postalcode,45.5012,-73.6075
CA,geonames2d,H4,postalcode,45.5042,-73.6084
CA,geonames2d,H9,postalcode,45.4635,-73.8514
CA,geonames2d,J8,postalcode,45.6666,-75.1393
CA,geonames2d,J9,postalcode,46.9951,-77.2601
CA,geonames2d,G6,postalcode,46.3657,-71.3642
CA,geonames2d,H7,postalcode,45.593,-73.736
CA,geonames2d,J6,postalcode,45.5492,-73.7323
CA,geonames2d,J7,postalcode,45.6129,-73.9089
CA,geonames2d,J2,postalcode,45.5134,-72.8188
CA,geonames2d,J3,postalcode,45.6162,-73.2282
CA,geonames2d,J4,postalcode,45.5073,-73.4721
CA,geonames2d,H0,postalcode,67.8493,-36.7512
CA,geonames2d,H5,postalcode,45.5029,-73.5634
CA,geonames2d,H8,postalcode,45.448,-73.7028
CA,geonames2d,S0,postalcode,52.3099,-105.6672
CA,geonames2d,S2,postalcode,50.7834,-104.9511
CA,geonames2d,S3,postalcode,51.2167,-102.4677
CA,geonames2d,S4,postalcode,50.3078,-104.4369
CA,geonames2d,S6,postalcode,52.0212,-105.4201
CA,geonames2d,S7,postalcode,52.127,-106.6378
CA,geonames2d,S9,postalcode,52.621,-108.6306
CA,geonames2d,Y0,postalcode,63.1121,-134.3421
CA,geonames2d,Y1,postalcode,60.7161,-135.0537
CH,geonames2d,50,postalcode,47.4048,8.0478
CH,geonames2d,57,postalcode,47.3054,8.1432
CH,geonames2d,53,postalcode,47.5655,8.2506
CH,geonames2d,54,postalcode,47.4792,8.3196
CH,geonames2d,55,postalcode,47.3983,8.2393
CH,geonames2d,56,postalcode,47.2945,8.3042
CH,geonames2d,81,postalcode,47.4418,8.5095
CH,geonames2d,89,postalcode,47.3167,8.4366
CH,geonames2d,51,postalcode,47.4288,8.1464
CH,geonames2d,52,postalcode,47.4994,8.185
CH,geonames2d,43,postalcode,47.5344,7.8709
CH,geonames2d,60,postalcode,47.0078,8.2771
CH,geonames2d,46,postalcode,47.3391,7.8755
CH,geonames2d,48,postalcode,47.2821,7.9319
CH,geonames2d,90,postalcode,47.3983,9.3997
CH,geonames2d,91,postalcode,47.3523,9.2247
CH,geonames2d,94,postalcode,47.3287,9.5335
CH,geonames2d,23,postalcode,47.1684,6.9118
CH,geonames2d,25,postalcode,47.125,7.2398
CH,geonames2d,26,postalcode,47.1631,7.0508
CH,geonames2d,27,postalcode,47.2601,7.2523
CH,geonames2d,28,postalcode,47.3517,7.2909
CH,geonames2d,30,postalcode,46.9493,7.4368
CH,geonames2d,32,postalcode,47.0199,7.2589
CH,geonames2d,33,postalcode,47.1189,7.5902
CH,geonames2d,34,postalcode,47.0612,7.6682
CH,geonames2d,45,postalcode,47.1894,7.5549
CH,geonames2d,47,postalcode,47.3003,7.651
CH,geonames2d,49,postalcode,47.1727,7.8042
CH,geonames2d,35,postalcode,46.9132,7.7131
CH,geonames2d,36,postalcode,46.7674,7.6351
CH,geonames2d,61,postalcode,47.0349,8.0028
CH,geonames2d,15,postalcode,46.8027,6.9118
CH,geonames2d,17,postalcode,46.8023,7.114
CH,geonames2d,31,postalcode,46.8505,7.4136
CH,geonames2d,16,postalcode,46.6156,6.9688
CH,geonames2d,37,postalcode,46.5774,7.5364
CH,geonames2d,38,postalcode,46.6699,7.9767
CH,geonames2d,40,postalcode,47.5553,7.5877
CH,geonames2d,41,postalcode,47.5035,7.568
CH,geonames2d,42,postalcode,47.4111,7.5424
CH,geonames2d,44,postalcode,47.4432,7.8015
CH,geonames2d,14,postalcode,46.7908,6.687
CH,geonames2d,12,postalcode,46.2618,6.1517
CH,geonames2d,87,postalcode,47.1275,8.9677
CH,geonames2d,88,postalcode,47.1462,8.9641
CH,geonames2d,70,postalcode,46.8131,9.5304
CH,geonames2d,74,postalcode,46.6495,9.4901
CH,geonames2d,77,postalcode,46.3163,10.0845
CH,geonames2d,75,postalcode,46.6438,10.1185
CH,geonames2d,72,postalcode,46.9155,9.7236
CH,geonames2d,73,postalcode,46.9861,9.4751
CH,geonames2d,76,postalcode,46.3479,9.5813
CH,geonames2d,65,postalcode,46.22,9.0194
CH,geonames2d,71,postalcode,46.734,9.1143
CH,geonames2d,29,postalcode,47.4262,7.074
CH,geonames2d,63,postalcode,47.0643,8.4729
CH,geonames2d,64,postalcode,46.9291,8.6096
CH,geonames2d,62,postalcode,47.1998,8.1302
CH,geonames2d,20,postalcode,47.0015,6.8994
CH,geonames2d,21,postalcode,46.9244,6.6183
CH,geonames2d,24,postalcode,47.0139,6.6637
CH,geonames2d,22,postalcode,47.0251,6.8625
CH,geonames2d,92,postalcode,47.4643,9.1911
CH,geonames2d,93,postalcode,47.5021,9.389
CH,geonames2d,86,postalcode,47.3105,8.772
CH,geonames2d,95,postalcode,47.4908,9.0519
CH,geonames2d,96,postalcode,47.3146,9.1268
CH,geonames2d,82,postalcode,47.6978,8.7341
CH,geonames2d,84,postalcode,47.527,8.7212
CH,geonames2d,85,postalcode,47.5799,9.0751
CH,geonames2d,83,postalcode,47.4265,8.8047
CH,geonames2d,67,postalcode,46.4566,8.862
CH,geonames2d,68,postalcode,45.9363,8.9795
CH,geonames2d,66,postalcode,46.2358,8.6914
CH,geonames2d,69,postalcode,46.0239,8.937
CH,geonames2d,18,postalcode,46.345,6.9465
CH,geonames2d,10,postalcode,46.5684,6.6664
CH,geonames2d,13,postalcode,46.6685,6.4639
CH,geonames2d,11,postalcode,46.5273,6.4009
CH,geonames2d,39,postalcode,46.3099,7.8428
CH,geonames2d,19,postalcode,46.1577,7.2735
CH,geonames2d,80,postalcode,47.3791,8.5391
CL,geonames2d,23,postalcode,-32.9316,-71.2356
CL,geonames2d,24,postalcode,-33.102,-71.3878
CL,geonames2d,25,postalcode,-32.8999,-71.4649
CL,geonames2d,26,postalcode,-33.5505,-73.3931
CL,geonames2d,27,postalcode,-31.9211,-81.0721
CL,geonames2d,21,postalcode,-32.78,-70.5192
CL,geonames2d,20,postalcode,-32.4048,-71.1729
CL,geonames2d,22,postalcode,-32.8304,-71.0336
CL,geonames2d,65,postalcode,-33.0679,-71.3305
CL,geonames2d,59,postalcode,-45.0231,-71.9118
CL,geonames2d,60,postalcode,-45.4758,-73.2068
CL,geonames2d,61,postalcode,-49.1196,-73.3134
CL,geonames2d,12,postalcode,-24.2739,-69.4097
CL,geonames2d,13,postalcode,-22.96,-69.5795
CL,geonames2d,14,postalcode,-23.7438,-68.8543
CL,geonames2d,47,postalcode,-38.2498,-72.5713
CL,geonames2d,48,postalcode,-38.689,-72.2821
CL,geonames2d,49,postalcode,-39.1511,-72.4046
CL,geonames2d,50,postalcode,-38.8405,-73.0677
CL,geonames2d,46,postalcode,-37.756,-72.3661
CL,geonames2d,15,postalcode,-27.1414,-69.8427
CL,geonames2d,16,postalcode,-28.6728,-70.7422
CL,geonames2d,40,postalcode,-36.4846,-72.5566
CL,geonames2d,41,postalcode,-36.8545,-72.9462
CL,geonames2d,42,postalcode,-37.0464,-73.0543
CL,geonames2d,43,postalcode,-37.5994,-73.3799
CL,geonames2d,44,postalcode,-37.5622,-72.4049
CL,geonames2d,45,postalcode,-37.5453,-72.1972
CL,geonames2d,37,postalcode,-36.0797,-72.3807
CL,geonames2d,38,postalcode,-36.6277,-71.7875
CL,geonames2d,39,postalcode,-36.6923,-72.3822
CL,geonames2d,17,postalcode,-29.964,-70.8627
CL,geonames2d,19,postalcode,-31.5537,-71.1326
CL,geonames2d,18,postalcode,-30.7307,-70.9224
CL,geonames2d,28,postalcode,-34.0493,-70.711
CL,geonames2d,29,postalcode,-34.3393,-70.8621
CL,geonames2d,30,postalcode,-34.3999,-70.9816
CL,geonames2d,32,postalcode,-34.2955,-71.775
CL,geonames2d,31,postalcode,-34.6351,-71.4037
CL,geonames2d,62,postalcode,-52.785,-71.4922
CL,geonames2d,63,postalcode,-58.0685,-69.816
CL,geonames2d,34,postalcode,-35.0727,-71.7204
CL,geonames2d,35,postalcode,-35.473,-71.6494
CL,geonames2d,36,postalcode,-35.9285,-71.666
CL,geonames2d,33,postalcode,-35.1226,-71.0069
CL,geonames2d,75,postalcode,-33.4284,-70.5555
CL,geonames2d,76,postalcode,-33.3395,-70.4706
CL,geonames2d,77,postalcode,-33.4593,-70.6003
CL,geonames2d,78,postalcode,-33.4694,-70.5684
CL,geonames2d,79,postalcode,-33.5082,-70.5945
CL,geonames2d,80,postalcode,-33.5959,-70.7004
CL,geonames2d,82,postalcode,-33.5286,-70.5396
CL,geonames2d,83,postalcode,-33.4346,-70.6609
CL,geonames2d,84,postalcode,-33.4504,-70.6563
CL,geonames2d,85,postalcode,-33.3908,-70.6719
CL,geonames2d,86,postalcode,-33.4021,-70.7279
CL,geonames2d,87,postalcode,-33.4454,-70.6792
CL,geonames2d,88,postalcode,-33.5579,-70.6399
CL,geonames2d,89,postalcode,-33.4809,-70.668
CL,geonames2d,90,postalcode,-33.4234,-70.7999
CL,geonames2d,91,postalcode,-33.4927,-70.6944
CL,geonames2d,92,postalcode,-33.5035,-70.7648
CL,geonames2d,81,postalcode,-33.591,-70.5575
CL,geonames2d,94,postalcode,-33.4953,-70.4932
CL,geonames2d,93,postalcode,-33.206,-70.7452
CL,geonames2d,95,postalcode,-33.7448,-70.8705
CL,geonames2d,96,postalcode,-33.7043,-71.1391
CL,geonames2d,97,postalcode,-33.6389,-70.9035
CL,geonames2d,98,postalcode,-33.6671,-71.0324
CL,geonames2d,54,postalcode,-40.9989,-73.1773
CL,geonames2d,55,postalcode,-41.5412,-72.9534
CL,geonames2d,56,postalcode,-41.1599,-73.2806
CL,geonames2d,57,postalcode,-42.5322,-73.6941
CL,geonames2d,52,postalcode,-40.166,-72.6784
CL,geonames2d,53,postalcode,-40.7582,-73.0043
CL,geonames2d,58,postalcode,-43.0337,-72.2358
CL,geonames2d,11,postalcode,-20.0921,-69.5438
CL,geonames2d,10,postalcode,-18.4312,-69.6401
CL,geonames2d,51,postalcode,-39.8015,-72.7365
CO,geonames2d,91,postalcode,-1.9506,-71.4272
CO,geonames2d,05,postalcode,6.5335,-75.5781
CO,geonames2d,81,postalcode,6.7027,-71.2205
CO,geonames2d,08,postalcode,10.7677,-74.8774
CO,geonames2d,18,postalcode,1.4196,-75.4543
CO,geonames2d,19,postalcode,2.4934,-76.6574
CO,geonames2d,20,postalcode,9.3883,-73.5206
CO,geonames2d,27,postalcode,5.8011,-76.8535
CO,geonames2d,23,postalcode,8.7646,-75.7469
CO,geonames2d,95,postalcode,2.0192,-72.4698
CO,geonames2d,94,postalcode,2.9654,-68.4809
CO,geonames2d,41,postalcode,2.4127,-75.67
CO,geonames2d,44,postalcode,11.254,-72.7032
CO,geonames2d,50,postalcode,3.6718,-73.4527
CO,geonames2d,52,postalcode,1.4303,-77.6429
CO,geonames2d,54,postalcode,7.8893,-72.8253
CO,geonames2d,86,postalcode,0.7546,-76.5416
CO,geonames2d,63,postalcode,4.5156,-75.6896
CO,geonames2d,66,postalcode,5.0277,-75.8104
CO,geonames2d,88,postalcode,12.9801,-81.5348
CO,geonames2d,68,postalcode,6.6116,-73.257
CO,geonames2d,70,postalcode,9.1917,-75.2137
CO,geonames2d,73,postalcode,4.2991,-75.0702
CO,geonames2d,76,postalcode,3.9106,-76.3351
CO,geonames2d,97,postalcode,0.7172,-70.2624
CO,geonames2d,99,postalcode,5.0268,-69.6075
CO,geonames2d,85,postalcode,5.3445,-72.2408
CO,geonames2d,25,postalcode,4.8158,-74.181
CO,geonames2d,11,postalcode,4.5962,-74.1165
CO,geonames2d,13,postalcode,9.4501,-74.755
CO,geonames2d,15,postalcode,5.6737,-73.2486
CO,geonames2d,17,postalcode,5.2803,-75.4274
CO,geonames2d,47,postalcode,10.2213,-74.4134
CR,geonames2d,20,postalcode,10.058,-84.3849
CR,geonames2d,21,postalcode,10.521,-84.6139
CR,geonames2d,30,postalcode,9.8771,-83.8354
CR,geonames2d,50,postalcode,10.3385,-85.3222
CR,geonames2d,51,postalcode,10.5068,-85.4777
CR,geonames2d,40,postalcode,10.0187,-84.1099
CR,geonames2d,41,postalcode,10.516,-83.9945
CR,geonames2d,70,postalcode,10.0691,-83.4148
CR,geonames2d,60,postalcode,9.4008,-84.101
CR,geonames2d,61,postalcode,8.9203,-83.4799
CR,geonames2d,10,postalcode,9.8663,-84.1413
CR,geonames2d,11,postalcode,9.766,-84.0149
CR,geonames2d,12,postalcode,9.7008,-84.0649
CZ,geonames2d,10,postalcode,50.0058,14.465
CZ,geonames2d,11,postalcode,50.3667,16.0417
CZ,geonames2d,12,postalcode,50.0714,14.4287
CZ,geonames2d,13,postalcode,50.0818,14.479
CZ,geonames2d,14,postalcode,50.0708,14.2904
CZ,geonames2d,15,postalcode,49.9547,14.3732
CZ,geonames2d,16,postalcode,50.1098,14.3517
CZ,geonames2d,17,postalcode,50.1095,14.42
CZ,geonames2d,18,postalcode,49.9376,14.8975
CZ,geonames2d,19,postalcode,50.0899,14.5196
CZ,geonames2d,25,postalcode,49.8061,14.6626
CZ,geonames2d,26,postalcode,49.7306,14.1546
CZ,geonames2d,28,postalcode,49.9817,15.1333
CZ,geonames2d,27,postalcode,50.222,14.1189
CZ,geonames2d,38,postalcode,49.0444,14.1265
CZ,geonames2d,29,postalcode,50.4138,14.9435
CZ,geonames2d,50,postalcode,50.3426,15.5204
CZ,geonames2d,37,postalcode,49.049,14.7407
CZ,geonames2d,39,postalcode,49.4303,14.7199
CZ,geonames2d,34,postalcode,49.4835,13.1502
CZ,geonames2d,33,postalcode,49.6937,13.4021
CZ,geonames2d,35,postalcode,50.1373,12.5394
CZ,geonames2d,36,postalcode,50.1832,12.9776
CZ,geonames2d,43,postalcode,50.4062,13.4598
CZ,geonames2d,44,postalcode,50.3035,13.6473
CZ,geonames2d,30,postalcode,49.7535,13.4209
CZ,geonames2d,31,postalcode,49.7556,13.3278
CZ,geonames2d,32,postalcode,49.735,13.3764
CZ,geonames2d,46,postalcode,50.7254,15.0604
CZ,geonames2d,47,postalcode,50.6563,14.5801
CZ,geonames2d,40,postalcode,50.7616,14.2397
CZ,geonames2d,41,postalcode,50.5233,14.1125
CZ,geonames2d,58,postalcode,49.5467,15.5427
CZ,geonames2d,53,postalcode,49.9346,15.808
CZ,geonames2d,56,postalcode,49.9084,16.4477
CZ,geonames2d,51,postalcode,50.4123,15.7398
CZ,geonames2d,54,postalcode,50.5011,15.973
CZ,geonames2d,55,postalcode,50.409,15.9992
CZ,geonames2d,57,postalcode,49.7901,16.4256
CZ,geonames2d,67,postalcode,49.1995,16.1639
CZ,geonames2d,68,postalcode,49.1652,17.2023
CZ,geonames2d,60,postalcode,48.7667,14.7833
CZ,geonames2d,61,postalcode,49.2733,15.8998
CZ,geonames2d,62,postalcode,49.2316,15.9272
CZ,geonames2d,63,postalcode,49.1417,16.3667
CZ,geonames2d,64,postalcode,49.2067,16.59
CZ,geonames2d,66,postalcode,49.1546,16.4425
CZ,geonames2d,69,postalcode,48.9262,16.9824
CZ,geonames2d,76,postalcode,49.2429,17.6016
CZ,geonames2d,78,postalcode,49.799,17.0595
CZ,geonames2d,79,postalcode,49.8466,17.2374
CZ,geonames2d,59,postalcode,49.4852,16.1239
CZ,geonames2d,73,postalcode,49.7267,18.3687
CZ,geonames2d,74,postalcode,49.7983,17.9387
CZ,geonames2d,75,postalcode,49.4637,17.7124
CZ,geonames2d,77,postalcode,49.6097,17.3071
CZ,geonames2d,70,postalcode,49.9274,17.1199
CZ,geonames2d,71,postalcode,49.7364,17.7742
CZ,geonames2d,72,postalcode,49.7244,16.9244
DE,geonames2d,01,postalcode,51.163,13.8062
DE,geonames2d,03,postalcode,51.721,14.0841
DE,geonames2d,04,postalcode,51.3079,12.7346
DE,geonames2d,12,postalcode,52.4596,13.4613
DE,geonames2d,14,postalcode,52.4201,12.8259
DE,geonames2d,15,postalcode,52.2709,14.0708
DE,geonames2d,16,postalcode,52.9452,13.2447
DE,geonames2d,17,postalcode,53.6594,13.3358
DE,geonames2d,19,postalcode,53.4492,11.472
DE,geonames2d,10,postalcode,52.5093,13.3841
DE,geonames2d,11,postalcode,52.5179,13.3759
DE,geonames2d,13,postalcode,52.5695,13.3402
DE,geonames2d,70,postalcode,48.7728,9.1822
DE,geonames2d,71,postalcode,48.8356,9.1552
DE,geonames2d,72,postalcode,48.4129,9.0626
DE,geonames2d,73,postalcode,48.7558,9.7382
